"","Frequency","Percent","Valid Percent"
"3.359",2,0.0229885057471264,0.023028209556707
"3.36",1,0.0114942528735632,0.0115141047783535
"3.361",1,0.0114942528735632,0.0115141047783535
"3.362",2,0.0229885057471264,0.023028209556707
"3.364",1,0.0114942528735632,0.0115141047783535
"3.365",1,0.0114942528735632,0.0115141047783535
"3.371",2,0.0229885057471264,0.023028209556707
"3.372",2,0.0229885057471264,0.023028209556707
"3.374",1,0.0114942528735632,0.0115141047783535
"3.375",1,0.0114942528735632,0.0115141047783535
"3.377",1,0.0114942528735632,0.0115141047783535
"3.38",1,0.0114942528735632,0.0115141047783535
"3.382",2,0.0229885057471264,0.023028209556707
"3.383",2,0.0229885057471264,0.023028209556707
"3.384",1,0.0114942528735632,0.0115141047783535
"3.385",3,0.0344827586206897,0.0345423143350604
"3.388",1,0.0114942528735632,0.0115141047783535
"3.391",5,0.0574712643678161,0.0575705238917674
"3.392",2,0.0229885057471264,0.023028209556707
"3.396",2,0.0229885057471264,0.023028209556707
"3.397",2,0.0229885057471264,0.023028209556707
"3.399",2,0.0229885057471264,0.023028209556707
"3.4",2,0.0229885057471264,0.023028209556707
"3.401",4,0.0459770114942529,0.0460564191134139
"3.402",1,0.0114942528735632,0.0115141047783535
"3.404",1,0.0114942528735632,0.0115141047783535
"3.406",1,0.0114942528735632,0.0115141047783535
"3.408",2,0.0229885057471264,0.023028209556707
"3.41",2,0.0229885057471264,0.023028209556707
"3.412",1,0.0114942528735632,0.0115141047783535
"3.413",2,0.0229885057471264,0.023028209556707
"3.414",2,0.0229885057471264,0.023028209556707
"3.417",1,0.0114942528735632,0.0115141047783535
"3.418",3,0.0344827586206897,0.0345423143350604
"3.419",1,0.0114942528735632,0.0115141047783535
"3.421",3,0.0344827586206897,0.0345423143350604
"3.425",1,0.0114942528735632,0.0115141047783535
"3.427",2,0.0229885057471264,0.023028209556707
"3.429",2,0.0229885057471264,0.023028209556707
"3.431",1,0.0114942528735632,0.0115141047783535
"3.432",1,0.0114942528735632,0.0115141047783535
"3.433",1,0.0114942528735632,0.0115141047783535
"3.434",1,0.0114942528735632,0.0115141047783535
"3.435",2,0.0229885057471264,0.023028209556707
"3.436",1,0.0114942528735632,0.0115141047783535
"3.441",1,0.0114942528735632,0.0115141047783535
"3.443",1,0.0114942528735632,0.0115141047783535
"3.445",1,0.0114942528735632,0.0115141047783535
"3.446",1,0.0114942528735632,0.0115141047783535
"3.448",1,0.0114942528735632,0.0115141047783535
"3.449",1,0.0114942528735632,0.0115141047783535
"3.452",1,0.0114942528735632,0.0115141047783535
"3.453",1,0.0114942528735632,0.0115141047783535
"3.458",1,0.0114942528735632,0.0115141047783535
"3.46",2,0.0229885057471264,0.023028209556707
"3.462",1,0.0114942528735632,0.0115141047783535
"3.463",2,0.0229885057471264,0.023028209556707
"3.464",3,0.0344827586206897,0.0345423143350604
"3.471",1,0.0114942528735632,0.0115141047783535
"3.472",2,0.0229885057471264,0.023028209556707
"3.473",2,0.0229885057471264,0.023028209556707
"3.475",3,0.0344827586206897,0.0345423143350604
"3.478",1,0.0114942528735632,0.0115141047783535
"3.48",2,0.0229885057471264,0.023028209556707
"3.482",1,0.0114942528735632,0.0115141047783535
"3.484",1,0.0114942528735632,0.0115141047783535
"3.485",1,0.0114942528735632,0.0115141047783535
"3.488",1,0.0114942528735632,0.0115141047783535
"3.491",1,0.0114942528735632,0.0115141047783535
"3.492",1,0.0114942528735632,0.0115141047783535
"3.494",1,0.0114942528735632,0.0115141047783535
"3.495",2,0.0229885057471264,0.023028209556707
"3.497",1,0.0114942528735632,0.0115141047783535
"3.499",2,0.0229885057471264,0.023028209556707
"3.5",3,0.0344827586206897,0.0345423143350604
"3.501",6,0.0689655172413793,0.0690846286701209
"3.505",1,0.0114942528735632,0.0115141047783535
"3.506",1,0.0114942528735632,0.0115141047783535
"3.509",1,0.0114942528735632,0.0115141047783535
"3.511",1,0.0114942528735632,0.0115141047783535
"3.513",1,0.0114942528735632,0.0115141047783535
"3.515",1,0.0114942528735632,0.0115141047783535
"3.517",1,0.0114942528735632,0.0115141047783535
"3.522",1,0.0114942528735632,0.0115141047783535
"3.525",2,0.0229885057471264,0.023028209556707
"3.526",1,0.0114942528735632,0.0115141047783535
"3.528",1,0.0114942528735632,0.0115141047783535
"3.529",1,0.0114942528735632,0.0115141047783535
"3.533",1,0.0114942528735632,0.0115141047783535
"3.534",2,0.0229885057471264,0.023028209556707
"3.536",1,0.0114942528735632,0.0115141047783535
"3.538",1,0.0114942528735632,0.0115141047783535
"3.539",1,0.0114942528735632,0.0115141047783535
"3.54",2,0.0229885057471264,0.023028209556707
"3.546",2,0.0229885057471264,0.023028209556707
"3.547",1,0.0114942528735632,0.0115141047783535
"3.548",2,0.0229885057471264,0.023028209556707
"3.549",1,0.0114942528735632,0.0115141047783535
"3.55",1,0.0114942528735632,0.0115141047783535
"3.555",1,0.0114942528735632,0.0115141047783535
"3.556",2,0.0229885057471264,0.023028209556707
"3.56",2,0.0229885057471264,0.023028209556707
"3.561",1,0.0114942528735632,0.0115141047783535
"3.565",1,0.0114942528735632,0.0115141047783535
"3.566",1,0.0114942528735632,0.0115141047783535
"3.569",1,0.0114942528735632,0.0115141047783535
"3.57",3,0.0344827586206897,0.0345423143350604
"3.571",1,0.0114942528735632,0.0115141047783535
"3.572",1,0.0114942528735632,0.0115141047783535
"3.574",2,0.0229885057471264,0.023028209556707
"3.576",2,0.0229885057471264,0.023028209556707
"3.577",3,0.0344827586206897,0.0345423143350604
"3.578",1,0.0114942528735632,0.0115141047783535
"3.579",2,0.0229885057471264,0.023028209556707
"3.58",2,0.0229885057471264,0.023028209556707
"3.581",2,0.0229885057471264,0.023028209556707
"3.582",1,0.0114942528735632,0.0115141047783535
"3.583",1,0.0114942528735632,0.0115141047783535
"3.586",1,0.0114942528735632,0.0115141047783535
"3.588",1,0.0114942528735632,0.0115141047783535
"3.589",2,0.0229885057471264,0.023028209556707
"3.591",1,0.0114942528735632,0.0115141047783535
"3.592",1,0.0114942528735632,0.0115141047783535
"3.593",1,0.0114942528735632,0.0115141047783535
"3.595",1,0.0114942528735632,0.0115141047783535
"3.597",1,0.0114942528735632,0.0115141047783535
"3.601",3,0.0344827586206897,0.0345423143350604
"3.603",1,0.0114942528735632,0.0115141047783535
"3.613",2,0.0229885057471264,0.023028209556707
"3.614",1,0.0114942528735632,0.0115141047783535
"3.618",1,0.0114942528735632,0.0115141047783535
"3.619",2,0.0229885057471264,0.023028209556707
"3.623",1,0.0114942528735632,0.0115141047783535
"3.624",1,0.0114942528735632,0.0115141047783535
"3.63",1,0.0114942528735632,0.0115141047783535
"3.631",1,0.0114942528735632,0.0115141047783535
"3.632",1,0.0114942528735632,0.0115141047783535
"3.633",1,0.0114942528735632,0.0115141047783535
"3.634",2,0.0229885057471264,0.023028209556707
"3.636",3,0.0344827586206897,0.0345423143350604
"3.637",1,0.0114942528735632,0.0115141047783535
"3.638",1,0.0114942528735632,0.0115141047783535
"3.639",2,0.0229885057471264,0.023028209556707
"3.64",2,0.0229885057471264,0.023028209556707
"3.642",2,0.0229885057471264,0.023028209556707
"3.643",1,0.0114942528735632,0.0115141047783535
"3.648",1,0.0114942528735632,0.0115141047783535
"3.65",1,0.0114942528735632,0.0115141047783535
"3.652",3,0.0344827586206897,0.0345423143350604
"3.653",1,0.0114942528735632,0.0115141047783535
"3.657",1,0.0114942528735632,0.0115141047783535
"3.662",1,0.0114942528735632,0.0115141047783535
"3.663",2,0.0229885057471264,0.023028209556707
"3.664",1,0.0114942528735632,0.0115141047783535
"3.666",4,0.0459770114942529,0.0460564191134139
"3.667",2,0.0229885057471264,0.023028209556707
"3.668",1,0.0114942528735632,0.0115141047783535
"3.67",1,0.0114942528735632,0.0115141047783535
"3.672",2,0.0229885057471264,0.023028209556707
"3.675",2,0.0229885057471264,0.023028209556707
"3.676",1,0.0114942528735632,0.0115141047783535
"3.677",1,0.0114942528735632,0.0115141047783535
"3.678",2,0.0229885057471264,0.023028209556707
"3.681",2,0.0229885057471264,0.023028209556707
"3.682",1,0.0114942528735632,0.0115141047783535
"3.684",2,0.0229885057471264,0.023028209556707
"3.686",1,0.0114942528735632,0.0115141047783535
"3.691",1,0.0114942528735632,0.0115141047783535
"3.692",2,0.0229885057471264,0.023028209556707
"3.694",2,0.0229885057471264,0.023028209556707
"3.695",1,0.0114942528735632,0.0115141047783535
"3.696",2,0.0229885057471264,0.023028209556707
"3.699",1,0.0114942528735632,0.0115141047783535
"3.7",3,0.0344827586206897,0.0345423143350604
"3.701",2,0.0229885057471264,0.023028209556707
"3.702",1,0.0114942528735632,0.0115141047783535
"3.704",2,0.0229885057471264,0.023028209556707
"3.706",1,0.0114942528735632,0.0115141047783535
"3.71",1,0.0114942528735632,0.0115141047783535
"3.711",3,0.0344827586206897,0.0345423143350604
"3.713",1,0.0114942528735632,0.0115141047783535
"3.714",2,0.0229885057471264,0.023028209556707
"3.715",1,0.0114942528735632,0.0115141047783535
"3.716",1,0.0114942528735632,0.0115141047783535
"3.719",1,0.0114942528735632,0.0115141047783535
"3.721",1,0.0114942528735632,0.0115141047783535
"3.728",2,0.0229885057471264,0.023028209556707
"3.731",1,0.0114942528735632,0.0115141047783535
"3.736",2,0.0229885057471264,0.023028209556707
"3.739",2,0.0229885057471264,0.023028209556707
"3.74",4,0.0459770114942529,0.0460564191134139
"3.742",1,0.0114942528735632,0.0115141047783535
"3.744",1,0.0114942528735632,0.0115141047783535
"3.746",1,0.0114942528735632,0.0115141047783535
"3.749",1,0.0114942528735632,0.0115141047783535
"3.752",1,0.0114942528735632,0.0115141047783535
"3.753",1,0.0114942528735632,0.0115141047783535
"3.754",1,0.0114942528735632,0.0115141047783535
"3.757",2,0.0229885057471264,0.023028209556707
"3.758",2,0.0229885057471264,0.023028209556707
"3.759",1,0.0114942528735632,0.0115141047783535
"3.76",1,0.0114942528735632,0.0115141047783535
"3.762",1,0.0114942528735632,0.0115141047783535
"3.767",1,0.0114942528735632,0.0115141047783535
"3.768",2,0.0229885057471264,0.023028209556707
"3.769",1,0.0114942528735632,0.0115141047783535
"3.771",2,0.0229885057471264,0.023028209556707
"3.772",1,0.0114942528735632,0.0115141047783535
"3.776",2,0.0229885057471264,0.023028209556707
"3.777",1,0.0114942528735632,0.0115141047783535
"3.783",4,0.0459770114942529,0.0460564191134139
"3.784",2,0.0229885057471264,0.023028209556707
"3.785",3,0.0344827586206897,0.0345423143350604
"3.788",2,0.0229885057471264,0.023028209556707
"3.791",2,0.0229885057471264,0.023028209556707
"3.795",1,0.0114942528735632,0.0115141047783535
"3.796",1,0.0114942528735632,0.0115141047783535
"3.798",2,0.0229885057471264,0.023028209556707
"3.799",3,0.0344827586206897,0.0345423143350604
"3.8",4,0.0459770114942529,0.0460564191134139
"3.801",5,0.0574712643678161,0.0575705238917674
"3.802",2,0.0229885057471264,0.023028209556707
"3.811",2,0.0229885057471264,0.023028209556707
"3.815",1,0.0114942528735632,0.0115141047783535
"3.816",1,0.0114942528735632,0.0115141047783535
"3.818",1,0.0114942528735632,0.0115141047783535
"3.82",1,0.0114942528735632,0.0115141047783535
"3.822",1,0.0114942528735632,0.0115141047783535
"3.825",1,0.0114942528735632,0.0115141047783535
"3.826",1,0.0114942528735632,0.0115141047783535
"3.827",1,0.0114942528735632,0.0115141047783535
"3.83",1,0.0114942528735632,0.0115141047783535
"3.836",2,0.0229885057471264,0.023028209556707
"3.838",1,0.0114942528735632,0.0115141047783535
"3.84",1,0.0114942528735632,0.0115141047783535
"3.841",1,0.0114942528735632,0.0115141047783535
"3.845",1,0.0114942528735632,0.0115141047783535
"3.846",1,0.0114942528735632,0.0115141047783535
"3.848",1,0.0114942528735632,0.0115141047783535
"3.849",1,0.0114942528735632,0.0115141047783535
"3.85",2,0.0229885057471264,0.023028209556707
"3.854",1,0.0114942528735632,0.0115141047783535
"3.855",1,0.0114942528735632,0.0115141047783535
"3.856",1,0.0114942528735632,0.0115141047783535
"3.858",2,0.0229885057471264,0.023028209556707
"3.859",1,0.0114942528735632,0.0115141047783535
"3.861",1,0.0114942528735632,0.0115141047783535
"3.863",1,0.0114942528735632,0.0115141047783535
"3.866",2,0.0229885057471264,0.023028209556707
"3.867",1,0.0114942528735632,0.0115141047783535
"3.869",1,0.0114942528735632,0.0115141047783535
"3.873",3,0.0344827586206897,0.0345423143350604
"3.875",1,0.0114942528735632,0.0115141047783535
"3.876",2,0.0229885057471264,0.023028209556707
"3.879",1,0.0114942528735632,0.0115141047783535
"3.883",2,0.0229885057471264,0.023028209556707
"3.884",2,0.0229885057471264,0.023028209556707
"3.885",2,0.0229885057471264,0.023028209556707
"3.887",2,0.0229885057471264,0.023028209556707
"3.889",1,0.0114942528735632,0.0115141047783535
"3.89",1,0.0114942528735632,0.0115141047783535
"3.892",1,0.0114942528735632,0.0115141047783535
"3.894",1,0.0114942528735632,0.0115141047783535
"3.896",1,0.0114942528735632,0.0115141047783535
"3.9",6,0.0689655172413793,0.0690846286701209
"3.901",5,0.0574712643678161,0.0575705238917674
"3.902",1,0.0114942528735632,0.0115141047783535
"3.909",1,0.0114942528735632,0.0115141047783535
"3.91",2,0.0229885057471264,0.023028209556707
"3.916",1,0.0114942528735632,0.0115141047783535
"3.918",1,0.0114942528735632,0.0115141047783535
"3.919",2,0.0229885057471264,0.023028209556707
"3.922",1,0.0114942528735632,0.0115141047783535
"3.924",1,0.0114942528735632,0.0115141047783535
"3.925",1,0.0114942528735632,0.0115141047783535
"3.929",1,0.0114942528735632,0.0115141047783535
"3.93",1,0.0114942528735632,0.0115141047783535
"3.931",1,0.0114942528735632,0.0115141047783535
"3.935",1,0.0114942528735632,0.0115141047783535
"3.939",2,0.0229885057471264,0.023028209556707
"3.94",1,0.0114942528735632,0.0115141047783535
"3.941",1,0.0114942528735632,0.0115141047783535
"3.944",2,0.0229885057471264,0.023028209556707
"3.945",3,0.0344827586206897,0.0345423143350604
"3.946",1,0.0114942528735632,0.0115141047783535
"3.948",2,0.0229885057471264,0.023028209556707
"3.949",2,0.0229885057471264,0.023028209556707
"3.95",1,0.0114942528735632,0.0115141047783535
"3.953",2,0.0229885057471264,0.023028209556707
"3.954",1,0.0114942528735632,0.0115141047783535
"3.955",1,0.0114942528735632,0.0115141047783535
"3.956",1,0.0114942528735632,0.0115141047783535
"3.963",2,0.0229885057471264,0.023028209556707
"3.964",4,0.0459770114942529,0.0460564191134139
"3.965",1,0.0114942528735632,0.0115141047783535
"3.967",1,0.0114942528735632,0.0115141047783535
"3.969",1,0.0114942528735632,0.0115141047783535
"3.97",1,0.0114942528735632,0.0115141047783535
"3.971",2,0.0229885057471264,0.023028209556707
"3.975",1,0.0114942528735632,0.0115141047783535
"3.979",1,0.0114942528735632,0.0115141047783535
"3.98",1,0.0114942528735632,0.0115141047783535
"3.984",2,0.0229885057471264,0.023028209556707
"3.985",2,0.0229885057471264,0.023028209556707
"3.986",1,0.0114942528735632,0.0115141047783535
"3.993",1,0.0114942528735632,0.0115141047783535
"3.994",3,0.0344827586206897,0.0345423143350604
"3.996",1,0.0114942528735632,0.0115141047783535
"3.998",1,0.0114942528735632,0.0115141047783535
"3.999",1,0.0114942528735632,0.0115141047783535
"4",3,0.0344827586206897,0.0345423143350604
"4.001",1,0.0114942528735632,0.0115141047783535
"4.002",4,0.0459770114942529,0.0460564191134139
"4.004",1,0.0114942528735632,0.0115141047783535
"4.009",1,0.0114942528735632,0.0115141047783535
"4.01",1,0.0114942528735632,0.0115141047783535
"4.011",1,0.0114942528735632,0.0115141047783535
"4.014",1,0.0114942528735632,0.0115141047783535
"4.016",2,0.0229885057471264,0.023028209556707
"4.017",2,0.0229885057471264,0.023028209556707
"4.023",1,0.0114942528735632,0.0115141047783535
"4.027",3,0.0344827586206897,0.0345423143350604
"4.028",1,0.0114942528735632,0.0115141047783535
"4.029",1,0.0114942528735632,0.0115141047783535
"4.03",1,0.0114942528735632,0.0115141047783535
"4.032",1,0.0114942528735632,0.0115141047783535
"4.035",1,0.0114942528735632,0.0115141047783535
"4.04",2,0.0229885057471264,0.023028209556707
"4.041",1,0.0114942528735632,0.0115141047783535
"4.044",3,0.0344827586206897,0.0345423143350604
"4.045",1,0.0114942528735632,0.0115141047783535
"4.046",1,0.0114942528735632,0.0115141047783535
"4.047",2,0.0229885057471264,0.023028209556707
"4.048",1,0.0114942528735632,0.0115141047783535
"4.049",1,0.0114942528735632,0.0115141047783535
"4.05",1,0.0114942528735632,0.0115141047783535
"4.055",1,0.0114942528735632,0.0115141047783535
"4.057",1,0.0114942528735632,0.0115141047783535
"4.06",1,0.0114942528735632,0.0115141047783535
"4.061",1,0.0114942528735632,0.0115141047783535
"4.062",1,0.0114942528735632,0.0115141047783535
"4.065",1,0.0114942528735632,0.0115141047783535
"4.069",1,0.0114942528735632,0.0115141047783535
"4.073",2,0.0229885057471264,0.023028209556707
"4.075",1,0.0114942528735632,0.0115141047783535
"4.077",1,0.0114942528735632,0.0115141047783535
"4.084",1,0.0114942528735632,0.0115141047783535
"4.089",1,0.0114942528735632,0.0115141047783535
"4.091",1,0.0114942528735632,0.0115141047783535
"4.092",2,0.0229885057471264,0.023028209556707
"4.097",1,0.0114942528735632,0.0115141047783535
"4.101",5,0.0574712643678161,0.0575705238917674
"4.102",1,0.0114942528735632,0.0115141047783535
"4.104",1,0.0114942528735632,0.0115141047783535
"4.109",1,0.0114942528735632,0.0115141047783535
"4.112",2,0.0229885057471264,0.023028209556707
"4.116",2,0.0229885057471264,0.023028209556707
"4.119",1,0.0114942528735632,0.0115141047783535
"4.12",1,0.0114942528735632,0.0115141047783535
"4.121",3,0.0344827586206897,0.0345423143350604
"4.123",1,0.0114942528735632,0.0115141047783535
"4.124",1,0.0114942528735632,0.0115141047783535
"4.125",1,0.0114942528735632,0.0115141047783535
"4.131",1,0.0114942528735632,0.0115141047783535
"4.134",1,0.0114942528735632,0.0115141047783535
"4.136",1,0.0114942528735632,0.0115141047783535
"4.14",1,0.0114942528735632,0.0115141047783535
"4.143",1,0.0114942528735632,0.0115141047783535
"4.147",1,0.0114942528735632,0.0115141047783535
"4.152",2,0.0229885057471264,0.023028209556707
"4.153",1,0.0114942528735632,0.0115141047783535
"4.154",1,0.0114942528735632,0.0115141047783535
"4.157",2,0.0229885057471264,0.023028209556707
"4.159",1,0.0114942528735632,0.0115141047783535
"4.16",1,0.0114942528735632,0.0115141047783535
"4.161",1,0.0114942528735632,0.0115141047783535
"4.163",1,0.0114942528735632,0.0115141047783535
"4.166",2,0.0229885057471264,0.023028209556707
"4.167",1,0.0114942528735632,0.0115141047783535
"4.169",1,0.0114942528735632,0.0115141047783535
"4.17",2,0.0229885057471264,0.023028209556707
"4.173",2,0.0229885057471264,0.023028209556707
"4.174",1,0.0114942528735632,0.0115141047783535
"4.179",1,0.0114942528735632,0.0115141047783535
"4.18",1,0.0114942528735632,0.0115141047783535
"4.181",1,0.0114942528735632,0.0115141047783535
"4.183",1,0.0114942528735632,0.0115141047783535
"4.184",3,0.0344827586206897,0.0345423143350604
"4.189",1,0.0114942528735632,0.0115141047783535
"4.195",1,0.0114942528735632,0.0115141047783535
"4.199",2,0.0229885057471264,0.023028209556707
"4.201",3,0.0344827586206897,0.0345423143350604
"4.204",1,0.0114942528735632,0.0115141047783535
"4.207",1,0.0114942528735632,0.0115141047783535
"4.211",1,0.0114942528735632,0.0115141047783535
"4.212",1,0.0114942528735632,0.0115141047783535
"4.214",1,0.0114942528735632,0.0115141047783535
"4.217",1,0.0114942528735632,0.0115141047783535
"4.218",1,0.0114942528735632,0.0115141047783535
"4.219",3,0.0344827586206897,0.0345423143350604
"4.22",1,0.0114942528735632,0.0115141047783535
"4.226",2,0.0229885057471264,0.023028209556707
"4.227",1,0.0114942528735632,0.0115141047783535
"4.229",1,0.0114942528735632,0.0115141047783535
"4.232",2,0.0229885057471264,0.023028209556707
"4.233",2,0.0229885057471264,0.023028209556707
"4.236",4,0.0459770114942529,0.0460564191134139
"4.237",1,0.0114942528735632,0.0115141047783535
"4.239",1,0.0114942528735632,0.0115141047783535
"4.241",1,0.0114942528735632,0.0115141047783535
"4.243",2,0.0229885057471264,0.023028209556707
"4.244",1,0.0114942528735632,0.0115141047783535
"4.245",1,0.0114942528735632,0.0115141047783535
"4.246",1,0.0114942528735632,0.0115141047783535
"4.247",1,0.0114942528735632,0.0115141047783535
"4.25",3,0.0344827586206897,0.0345423143350604
"4.259",1,0.0114942528735632,0.0115141047783535
"4.26",2,0.0229885057471264,0.023028209556707
"4.267",1,0.0114942528735632,0.0115141047783535
"4.27",1,0.0114942528735632,0.0115141047783535
"4.272",1,0.0114942528735632,0.0115141047783535
"4.28",1,0.0114942528735632,0.0115141047783535
"4.286",2,0.0229885057471264,0.023028209556707
"4.287",1,0.0114942528735632,0.0115141047783535
"4.288",1,0.0114942528735632,0.0115141047783535
"4.29",1,0.0114942528735632,0.0115141047783535
"4.291",1,0.0114942528735632,0.0115141047783535
"4.295",1,0.0114942528735632,0.0115141047783535
"4.297",2,0.0229885057471264,0.023028209556707
"4.299",1,0.0114942528735632,0.0115141047783535
"4.3",2,0.0229885057471264,0.023028209556707
"4.301",7,0.0804597701149425,0.0805987334484744
"4.302",2,0.0229885057471264,0.023028209556707
"4.308",1,0.0114942528735632,0.0115141047783535
"4.311",1,0.0114942528735632,0.0115141047783535
"4.312",1,0.0114942528735632,0.0115141047783535
"4.313",1,0.0114942528735632,0.0115141047783535
"4.314",1,0.0114942528735632,0.0115141047783535
"4.315",1,0.0114942528735632,0.0115141047783535
"4.321",1,0.0114942528735632,0.0115141047783535
"4.326",1,0.0114942528735632,0.0115141047783535
"4.329",1,0.0114942528735632,0.0115141047783535
"4.334",1,0.0114942528735632,0.0115141047783535
"4.335",1,0.0114942528735632,0.0115141047783535
"4.337",1,0.0114942528735632,0.0115141047783535
"4.339",2,0.0229885057471264,0.023028209556707
"4.34",1,0.0114942528735632,0.0115141047783535
"4.347",2,0.0229885057471264,0.023028209556707
"4.349",1,0.0114942528735632,0.0115141047783535
"4.356",1,0.0114942528735632,0.0115141047783535
"4.357",2,0.0229885057471264,0.023028209556707
"4.358",2,0.0229885057471264,0.023028209556707
"4.364",1,0.0114942528735632,0.0115141047783535
"4.366",2,0.0229885057471264,0.023028209556707
"4.367",1,0.0114942528735632,0.0115141047783535
"4.369",1,0.0114942528735632,0.0115141047783535
"4.371",2,0.0229885057471264,0.023028209556707
"4.372",1,0.0114942528735632,0.0115141047783535
"4.373",1,0.0114942528735632,0.0115141047783535
"4.376",1,0.0114942528735632,0.0115141047783535
"4.378",1,0.0114942528735632,0.0115141047783535
"4.379",1,0.0114942528735632,0.0115141047783535
"4.383",1,0.0114942528735632,0.0115141047783535
"4.386",1,0.0114942528735632,0.0115141047783535
"4.388",1,0.0114942528735632,0.0115141047783535
"4.391",1,0.0114942528735632,0.0115141047783535
"4.393",1,0.0114942528735632,0.0115141047783535
"4.394",1,0.0114942528735632,0.0115141047783535
"4.395",2,0.0229885057471264,0.023028209556707
"4.396",1,0.0114942528735632,0.0115141047783535
"4.398",1,0.0114942528735632,0.0115141047783535
"4.4",1,0.0114942528735632,0.0115141047783535
"4.401",4,0.0459770114942529,0.0460564191134139
"4.402",3,0.0344827586206897,0.0345423143350604
"4.406",1,0.0114942528735632,0.0115141047783535
"4.41",2,0.0229885057471264,0.023028209556707
"4.411",1,0.0114942528735632,0.0115141047783535
"4.412",1,0.0114942528735632,0.0115141047783535
"4.417",1,0.0114942528735632,0.0115141047783535
"4.418",1,0.0114942528735632,0.0115141047783535
"4.427",1,0.0114942528735632,0.0115141047783535
"4.429",1,0.0114942528735632,0.0115141047783535
"4.432",1,0.0114942528735632,0.0115141047783535
"4.434",1,0.0114942528735632,0.0115141047783535
"4.441",1,0.0114942528735632,0.0115141047783535
"4.442",1,0.0114942528735632,0.0115141047783535
"4.445",1,0.0114942528735632,0.0115141047783535
"4.446",1,0.0114942528735632,0.0115141047783535
"4.45",1,0.0114942528735632,0.0115141047783535
"4.454",1,0.0114942528735632,0.0115141047783535
"4.455",1,0.0114942528735632,0.0115141047783535
"4.457",1,0.0114942528735632,0.0115141047783535
"4.458",1,0.0114942528735632,0.0115141047783535
"4.461",1,0.0114942528735632,0.0115141047783535
"4.467",1,0.0114942528735632,0.0115141047783535
"4.468",1,0.0114942528735632,0.0115141047783535
"4.469",2,0.0229885057471264,0.023028209556707
"4.47",1,0.0114942528735632,0.0115141047783535
"4.471",1,0.0114942528735632,0.0115141047783535
"4.477",1,0.0114942528735632,0.0115141047783535
"4.478",1,0.0114942528735632,0.0115141047783535
"4.48",1,0.0114942528735632,0.0115141047783535
"4.487",1,0.0114942528735632,0.0115141047783535
"4.488",1,0.0114942528735632,0.0115141047783535
"4.495",3,0.0344827586206897,0.0345423143350604
"4.496",1,0.0114942528735632,0.0115141047783535
"4.497",1,0.0114942528735632,0.0115141047783535
"4.5",2,0.0229885057471264,0.023028209556707
"4.502",2,0.0229885057471264,0.023028209556707
"4.503",1,0.0114942528735632,0.0115141047783535
"4.504",1,0.0114942528735632,0.0115141047783535
"4.507",1,0.0114942528735632,0.0115141047783535
"4.51",1,0.0114942528735632,0.0115141047783535
"4.517",1,0.0114942528735632,0.0115141047783535
"4.52",1,0.0114942528735632,0.0115141047783535
"4.525",1,0.0114942528735632,0.0115141047783535
"4.527",1,0.0114942528735632,0.0115141047783535
"4.528",1,0.0114942528735632,0.0115141047783535
"4.53",2,0.0229885057471264,0.023028209556707
"4.537",1,0.0114942528735632,0.0115141047783535
"4.538",2,0.0229885057471264,0.023028209556707
"4.543",3,0.0344827586206897,0.0345423143350604
"4.545",1,0.0114942528735632,0.0115141047783535
"4.546",1,0.0114942528735632,0.0115141047783535
"4.548",1,0.0114942528735632,0.0115141047783535
"4.549",1,0.0114942528735632,0.0115141047783535
"4.553",1,0.0114942528735632,0.0115141047783535
"4.559",1,0.0114942528735632,0.0115141047783535
"4.561",1,0.0114942528735632,0.0115141047783535
"4.563",1,0.0114942528735632,0.0115141047783535
"4.57",1,0.0114942528735632,0.0115141047783535
"4.574",1,0.0114942528735632,0.0115141047783535
"4.575",1,0.0114942528735632,0.0115141047783535
"4.577",1,0.0114942528735632,0.0115141047783535
"4.578",1,0.0114942528735632,0.0115141047783535
"4.58",1,0.0114942528735632,0.0115141047783535
"4.586",1,0.0114942528735632,0.0115141047783535
"4.588",1,0.0114942528735632,0.0115141047783535
"4.589",2,0.0229885057471264,0.023028209556707
"4.593",1,0.0114942528735632,0.0115141047783535
"4.6",3,0.0344827586206897,0.0345423143350604
"4.601",3,0.0344827586206897,0.0345423143350604
"4.602",2,0.0229885057471264,0.023028209556707
"4.603",1,0.0114942528735632,0.0115141047783535
"4.614",2,0.0229885057471264,0.023028209556707
"4.617",1,0.0114942528735632,0.0115141047783535
"4.619",1,0.0114942528735632,0.0115141047783535
"4.623",1,0.0114942528735632,0.0115141047783535
"4.624",1,0.0114942528735632,0.0115141047783535
"4.63",1,0.0114942528735632,0.0115141047783535
"4.636",1,0.0114942528735632,0.0115141047783535
"4.641",1,0.0114942528735632,0.0115141047783535
"4.642",2,0.0229885057471264,0.023028209556707
"4.647",1,0.0114942528735632,0.0115141047783535
"4.648",1,0.0114942528735632,0.0115141047783535
"4.649",1,0.0114942528735632,0.0115141047783535
"4.652",1,0.0114942528735632,0.0115141047783535
"4.655",1,0.0114942528735632,0.0115141047783535
"4.661",1,0.0114942528735632,0.0115141047783535
"4.665",1,0.0114942528735632,0.0115141047783535
"4.668",1,0.0114942528735632,0.0115141047783535
"4.67",1,0.0114942528735632,0.0115141047783535
"4.675",1,0.0114942528735632,0.0115141047783535
"4.677",1,0.0114942528735632,0.0115141047783535
